Latitude,▲Latitude,Longitude,▲Longitude
33.24902,0.00004,-96.04948,0.00242
33.24906,0.00004,-96.04741,0.00207
33.24912,0.00006,-96.04541,0.002
33.24911,-0.000009999999996,-96.04336,0.00205
33.2492,0.00009,-96.04126,0.0021
33.24927,0.00007,-96.03912,0.00214
33.2493,0.00003,-96.03688,0.00224
33.24931,0.00001,-96.03466,0.00222
33.24938,0.00007,-96.03253,0.00213
33.24946,0.00008,-96.03035,0.00218
33.24952,0.00006,-96.02807,0.00228
33.2495,-0.00002,-96.02579,0.00228
33.24948,-0.00002,-96.02345,0.00234
33.24949,0.00001,-96.02116,0.00229
33.24955,0.00006,-96.01887,0.00229
33.2496,0.00005,-96.01647,0.0024
33.24965,0.00005,-96.01409,0.00238
33.24978,0.00013,-96.01174,0.00235
33.24991,0.00013,-96.00933,0.00241
33.24997,0.00006,-96.00691,0.00242
33.25005,0.00008,-96.00484,0.00207
33.25024,0.00019,-96.002,0.00284
33.25032,0.00008,-95.99957,0.00243
33.25045,0.00013,-95.99719,0.00238
33.25063,0.00018,-95.9948,0.00239
33.25081,0.00018,-95.99239,0.00241
33.25088,0.00007,-95.99038,0.00201
33.25107,0.00019,-95.98761,0.00277
33.25131,0.00024,-95.98522,0.00239
33.25153,0.00022,-95.98289,0.00233
33.2517,0.00017,-95.98057,0.00232
33.25195,0.00025,-95.97821,0.00236
33.2522,0.00025,-95.97583,0.00238
33.25235,0.00015,-95.9735,0.00233
33.25255,0.0002,-95.97108,0.00242
33.25269,0.00014,-95.96909,0.00199
33.25286,0.00017,-95.96638,0.00271
33.25305,0.00019,-95.9641,0.00228
33.25329,0.00024,-95.96176,0.00234
33.25355,0.00026,-95.9594,0.00236
33.2538,0.00025,-95.95712,0.00228
33.25403,0.00023,-95.95474,0.00238
33.25421,0.00018,-95.9528,0.00194
33.25444,0.00023,-95.95043,0.00237
33.25473,0.00029,-95.94774,0.00269
33.25499,0.00026,-95.94547,0.00227
33.25519,0.0002,-95.94314,0.00233
33.2554,0.00021,-95.94123,0.00191
33.25565,0.00025,-95.93857,0.00266
33.25595,0.0003,-95.9362,0.00237
33.2562,0.00025,-95.93388,0.00232
33.25644,0.00024,-95.9315,0.00238
33.25668,0.00024,-95.92921,0.00229
33.25697,0.00029,-95.92684,0.00237
33.25723,0.00026,-95.92455,0.00229
33.25749,0.00026,-95.9222,0.00235
33.25776,0.00027,-95.91991,0.00229
33.25797,0.00021,-95.91758,0.00233
33.25826,0.00029,-95.91526,0.00232
33.2585,0.00024,-95.91287,0.00239
33.25874,0.00024,-95.91054,0.00233
33.25896,0.00022,-95.90853,0.00201
33.25922,0.00026,-95.90583,0.0027
33.2595,0.00028,-95.90347,0.00236
33.25968,0.00018,-95.90107,0.0024
33.25988,0.0002,-95.89868,0.00239
33.26008,0.0002,-95.89636,0.00232
33.26025,0.00017,-95.89399,0.00237
33.26046,0.00021,-95.89162,0.00237
33.26061,0.00015,-95.88964,0.00198
33.26082,0.00021,-95.88725,0.00239
33.26103,0.00021,-95.88443,0.00282
33.26123,0.0002,-95.88244,0.00199
33.26142,0.00019,-95.87968,0.00276
33.26159,0.00017,-95.87731,0.00237
33.26179,0.0002,-95.87493,0.00238
33.26198,0.00019,-95.87265,0.00228
33.26218,0.0002,-95.87029,0.00236
33.26236,0.00018,-95.86794,0.00235
33.26249,0.00013,-95.866,0.00194
33.26269,0.0002,-95.86328,0.00272
33.2629,0.00021,-95.86089,0.00239
33.26304,0.00014,-95.85859,0.0023
33.26326,0.00022,-95.85629,0.0023
33.26346,0.0002,-95.854,0.00229
33.26367,0.00021,-95.85166,0.00234
33.26393,0.00026,-95.84933,0.00233
33.26415,0.00022,-95.84707,0.00226
33.26436,0.00021,-95.84473,0.00234
33.26457,0.00021,-95.84245,0.00228
33.26479,0.00022,-95.84014,0.00231
33.26495,0.00016,-95.83791,0.00223
33.26516,0.00021,-95.83563,0.00228
33.26525,0.00009,-95.83447,0.00116
33.26555,0.0003,-95.83101,0.00346
33.26572,0.00017,-95.82871,0.0023
33.2659,0.00018,-95.82631,0.0024
33.26603,0.00013,-95.824,0.00231
33.26619,0.00016,-95.82164,0.00236
33.26637,0.00018,-95.8193,0.00234
33.26651,0.00014,-95.81741,0.00189
33.26665,0.00014,-95.81472,0.00269
33.26677,0.00012,-95.81239,0.00233
33.26695,0.00018,-95.81006,0.00233
33.26708,0.00013,-95.80781,0.00225
33.2672,0.00012,-95.8055,0.00231
33.26733,0.00013,-95.80317,0.00233
33.26749,0.00016,-95.80091,0.00226
33.26762,0.00013,-95.79862,0.00229
33.2678,0.00018,-95.79639,0.00223
33.26795,0.00015,-95.7941,0.00229
33.26811,0.00016,-95.79182,0.00228
33.26831,0.0002,-95.78958,0.00224
33.26845,0.00014,-95.78732,0.00226
33.26861,0.00016,-95.78509,0.00223
33.2688,0.00019,-95.78282,0.00227
33.26895,0.00015,-95.78102,0.0018
33.26913,0.00018,-95.77842,0.0026
33.26933,0.0002,-95.77628,0.00214
33.26951,0.00018,-95.77406,0.00222
33.26969,0.00018,-95.77191,0.00215
33.26985,0.00016,-95.76968,0.00223
33.27004,0.00019,-95.76753,0.00215
33.27022,0.00018,-95.7653,0.00223
33.27043,0.00021,-95.76309,0.00221
33.2706,0.00017,-95.76129,0.0018
33.27084,0.00024,-95.75867,0.00262
33.271,0.00016,-95.75682,0.00185
33.2712,0.0002,-95.75425,0.00257
33.2714,0.0002,-95.75198,0.00227
33.27156,0.00016,-95.74979,0.00219
33.27174,0.00018,-95.748,0.00179
33.27193,0.00019,-95.74538,0.00262
33.27211,0.00018,-95.74321,0.00217
33.27228,0.00017,-95.74094,0.00227
33.27242,0.00014,-95.73877,0.00217
33.27258,0.00016,-95.73657,0.0022
33.27272,0.00014,-95.73436,0.00221
33.27291,0.00019,-95.7322,0.00216
33.27309,0.00018,-95.72998,0.00222
33.27332,0.00023,-95.72779,0.00219
33.27351,0.00019,-95.72565,0.00214
33.27371,0.0002,-95.72345,0.0022
33.27387,0.00016,-95.72135,0.0021
33.27409,0.00022,-95.71916,0.00219
33.27426,0.00017,-95.71702,0.00214
33.27442,0.00016,-95.71477,0.00225
33.27458,0.00016,-95.71259,0.00218
33.27476,0.00018,-95.7104,0.00219
33.27487,0.00011,-95.70831,0.00209
33.27499,0.00012,-95.7062,0.00211
33.27508,0.00009,-95.70444,0.00176
33.27516,0.00008,-95.70193,0.00251
33.2752,0.00004,-95.70019,0.00174
33.27533,0.00013,-95.69772,0.00247
33.27537,0.00004000000001,-95.69558,0.00214
33.27543,0.00006,-95.69337,0.00221
33.27547,0.00004,-95.69116,0.00221
33.27549,0.00002,-95.68894,0.00222
33.27551,0.00002,-95.68708,0.00186
33.27551,0,-95.6845,0.00258
33.27557,0.00006,-95.68226,0.00224
33.27559,0.00002,-95.68011,0.00215
33.27565,0.00006,-95.67788,0.00223
33.2757,0.00005,-95.67567,0.00221
33.27576,0.00006,-95.67352,0.00215
33.27578,0.00002,-95.67128,0.00224
33.27587,0.00009,-95.66911,0.00217
33.27589,0.00002,-95.66726,0.00185
33.27597,0.00008,-95.66472,0.00254
33.27607,0.0001,-95.66257,0.00215
33.27612,0.00005,-95.66032,0.00225
33.27621,0.00009,-95.65815,0.00217
33.27626,0.00005,-95.65598,0.00217
33.2763,0.00004,-95.65376,0.00222
33.27637,0.00007,-95.65161,0.00215
33.2764,0.00003,-95.64944,0.00217
33.27642,0.00002,-95.64726,0.00218
33.27646,0.00004,-95.64512,0.00214
33.27648,0.00002,-95.64298,0.00214
33.27648,0,-95.64082,0.00216
33.27653,0.00005,-95.63866,0.00216
33.27652,-0.00001,-95.63649,0.00217
33.27653,0.00001,-95.63435,0.00214
33.27656,0.00003,-95.63256,0.00179
33.27652,-0.00004000000001,-95.63002,0.00254
33.27653,0.00001,-95.62784,0.00218
33.27654,0.000009999999996,-95.62566,0.00218
33.27656,0.00002000000001,-95.62348,0.00218
33.27659,0.00003,-95.62125,0.00223
33.27664,0.00005,-95.61909,0.00216
33.27664,0,-95.61687,0.00222
33.27668,0.00004,-95.61465,0.00222
33.27675,0.00007,-95.61243,0.00222
33.27685,0.0001,-95.61013,0.0023
33.277,0.00015,-95.6079,0.00223
33.27715,0.00015,-95.60564,0.00226
33.27732,0.00017,-95.60345,0.00219
33.27755,0.00023,-95.60109,0.00236
33.27779,0.00024,-95.59886,0.00223
33.278,0.00021,-95.59662,0.00224
33.27824,0.00024,-95.59437,0.00225
33.27846,0.00022,-95.59203,0.00234
33.27867,0.00021,-95.58974,0.00229
33.27887,0.0002,-95.58746,0.00228
33.27912,0.00025,-95.58523,0.00223
33.27937,0.00025,-95.58299,0.00224
33.27958,0.00021,-95.58076,0.00223
33.27992,0.00034,-95.57856,0.0022
33.28018,0.00026,-95.57631,0.00225
33.28049,0.00031,-95.57406,0.00225
33.28076,0.00027,-95.57181,0.00225
33.28107,0.00031,-95.56962,0.00219
33.28132,0.00025,-95.56741,0.00221
33.28161,0.00029,-95.56513,0.00228
33.2819,0.00029,-95.56284,0.00229
33.28216,0.00026,-95.56053,0.00231
33.28238,0.00022,-95.55819,0.00234
33.28261,0.00023,-95.55592,0.00227
33.28282,0.00021,-95.55367,0.00225
33.28298,0.00016,-95.55145,0.00222
33.28314,0.00016,-95.54961,0.00184
33.28334,0.0002,-95.54704,0.00257
33.28352,0.00018,-95.54485,0.00219
33.28367,0.00015,-95.54272,0.00213
33.28381,0.00014,-95.54057,0.00215
33.28396,0.00015,-95.53846,0.00211
33.28408,0.00012,-95.53631,0.00215
33.28427,0.00019,-95.53423,0.00208
33.28438,0.00011,-95.53212,0.00211
33.28449,0.00011,-95.53004,0.00208
33.28471,0.00022,-95.52802,0.00202
33.28481,0.0001,-95.52633,0.00169
33.28504,0.00023,-95.52405,0.00228
33.28518,0.00014,-95.52232,0.00173
33.28538,0.0002,-95.51998,0.00234
33.2856,0.00022,-95.51795,0.00203
33.28581,0.00021,-95.51588,0.00207
33.28601,0.0002,-95.51389,0.00199
33.2862,0.00019,-95.51179,0.0021
33.28644,0.00024,-95.50974,0.00205
33.28663,0.00019,-95.50768,0.00206
33.28682,0.00019,-95.50553,0.00215
33.28704,0.00022,-95.50346,0.00207
33.28725,0.00021,-95.5013,0.00216
33.28748,0.00023,-95.49913,0.00217
33.28768,0.0002,-95.49702,0.00211
33.28784,0.00016,-95.49515,0.00187
33.28806,0.00022,-95.49263,0.00252
33.28823,0.00017,-95.4904,0.00223
33.28837,0.00014,-95.48826,0.00214
33.28843,0.00006,-95.48615,0.00211
33.28858,0.00015,-95.48408,0.00207
33.28861,0.00003,-95.48203,0.00205
33.28869,0.00008,-95.48,0.00203
33.28875,0.00006,-95.47791,0.00209
33.28875,0,-95.47618,0.00173
33.28878,0.00003,-95.47392,0.00226
33.2888,0.00002,-95.47227,0.00165
33.28892,0.00012,-95.47005,0.00222
33.28898,0.00006,-95.46812,0.00193
33.289,0.00002,-95.46614,0.00198
33.28899,-0.00001,-95.46419,0.00195
33.28904,0.00005,-95.46231,0.00188
33.28914,0.0001,-95.46035,0.00196
33.28916,0.00002,-95.45876,0.00159
33.28922,0.00006,-95.45645,0.00231
33.28923,0.00001,-95.45454,0.00191
33.28926,0.00003,-95.45261,0.00193
33.28924,-0.00002,-95.45074,0.00187
33.28919,-0.00005,-95.44886,0.00188
33.28915,-0.00004,-95.44698,0.00188
33.2891,-0.00005,-95.44543,0.00155
33.28896,-0.00014,-95.44326,0.00217
33.28887,-0.00009,-95.44151,0.00175
33.28875,-0.00012,-95.44,0.00151
33.28866,-0.00009,-95.43796,0.00204
33.28854,-0.00012,-95.43613,0.00183
33.28843,-0.00011,-95.43436,0.00177
33.2883,-0.00013,-95.43253,0.00183
33.28816,-0.00014,-95.43065,0.00188
33.288,-0.00016,-95.42908,0.00157
33.28783,-0.00017,-95.42686,0.00222
33.28758,-0.00025,-95.42494,0.00192
33.28739,-0.00019,-95.42308,0.00186
33.28719,-0.0002,-95.42154,0.00154
33.28694,-0.00025,-95.41948,0.00206
33.28671,-0.00023,-95.41772,0.00176
33.28641,-0.0003,-95.41593,0.00179
33.28619,-0.00022,-95.41431,0.00162
33.286,-0.00019,-95.41265,0.00166
33.28576,-0.00024,-95.41131,0.00134
33.28549,-0.00027,-95.40947,0.00184
33.28521,-0.00028,-95.4079,0.00157
33.28503,-0.00018,-95.40637,0.00153
33.28481,-0.00022,-95.40514,0.00123
33.28452,-0.00029,-95.40348,0.00166
33.28432,-0.0002,-95.40199,0.00149
33.28409,-0.00023,-95.40058,0.00141
33.28387,-0.00022,-95.3991,0.00148
33.28365,-0.00022,-95.39769,0.00141
33.28345,-0.0002,-95.39629,0.0014
33.28331,-0.00014,-95.39508,0.00121
33.28314,-0.00017,-95.39352,0.00156
33.28304,-0.0001,-95.39213,0.00139
33.28293,-0.00011,-95.39082,0.00131
33.28279,-0.00014,-95.38947,0.00135
33.28265,-0.00014,-95.38809,0.00138
33.28253,-0.00012,-95.38681,0.00128
33.28239,-0.00014,-95.38544,0.00137
33.2823,-0.00009,-95.38416,0.00128
33.28222,-0.00008,-95.38293,0.00123
33.2821,-0.00012,-95.38166,0.00127
33.28207,-0.00003,-95.38047,0.00119
33.28203,-0.00004,-95.37919,0.00128
33.28203,0,-95.3779,0.00129
33.28203,0,-95.37668,0.00122
33.28201,-0.00002,-95.37537,0.00131
33.28199,-0.00002,-95.37413,0.00124
33.282,0.000009999999996,-95.37284,0.00129
33.28203,0.00003,-95.37164,0.0012
33.28205,0.00002,-95.3705,0.00114
33.28211,0.00006,-95.36931,0.00119
33.28215,0.00004,-95.36824,0.00107
33.28216,0.000009999999996,-95.3671,0.00114
33.28223,0.00007,-95.36613,0.00097
33.28228,0.00005,-95.3651,0.00103
33.28238,0.0001,-95.36405,0.00105
33.28249,0.00011,-95.36307,0.00098
33.2826,0.00011,-95.36205,0.00102
33.2828,0.0002,-95.361,0.00105
33.28299,0.00019,-95.35999,0.00101
33.2832,0.00021,-95.35891,0.00108
33.28338,0.00018,-95.35791,0.001
33.28357,0.00019,-95.35682,0.00109
33.28381,0.00024,-95.35571,0.00111
33.28407,0.00026,-95.35466,0.00105
33.28437,0.0003,-95.35353,0.00113
33.28459,0.00022,-95.35258,0.00095
33.28485,0.00026,-95.3513,0.00128
33.28507,0.00022,-95.35018,0.00112
33.28532,0.00025,-95.34906,0.00112
33.28566,0.00034,-95.34804,0.00102
33.286,0.00034,-95.34701,0.00103
33.28635,0.00035,-95.34608,0.00093
33.28679,0.00044,-95.34507,0.00101
33.28719,0.0004,-95.34407,0.001
33.28763,0.00044,-95.343,0.00107
33.28806,0.00043,-95.34192,0.00108
33.28838,0.00032,-95.341,0.00092
33.28877,0.00039,-95.33987,0.00113
33.28912,0.00035,-95.33868,0.00119
33.2896,0.00048,-95.33734,0.00134
33.28988,0.00028,-95.33633,0.00101
33.29038,0.0005,-95.33499,0.00134
33.29074,0.00036,-95.33371,0.00128
33.29114,0.0004,-95.33242,0.00129
33.2916,0.00046,-95.33109,0.00133
33.29205,0.00045,-95.32983,0.00126
33.29249,0.00044,-95.32848,0.00135
33.29281,0.00032,-95.32743,0.00105
33.29334,0.00053,-95.32587,0.00156
33.2936,0.00026,-95.32478,0.00109
33.29408,0.00048,-95.32312,0.00166
33.29449,0.00041,-95.32175,0.00137
33.29488,0.00039,-95.32034,0.00141
33.29522,0.00034,-95.31893,0.00141
33.29553,0.00031,-95.3176,0.00133
33.29585,0.00032,-95.31618,0.00142
33.29608,0.00023,-95.3149,0.00128
33.29628,0.0002,-95.31348,0.00142
33.29639,0.00011,-95.31215,0.00133
33.29647,0.00008,-95.31082,0.00133
33.29663,0.00016,-95.30953,0.00129
33.29674,0.00011,-95.30827,0.00126
33.2969,0.00016,-95.30712,0.00115
33.29704,0.00014,-95.30588,0.00124
33.2972,0.00016,-95.30471,0.00117
33.29735,0.00015,-95.30347,0.00124
33.29752,0.00017,-95.30231,0.00116
33.29775,0.00023,-95.3011,0.00121
33.29795,0.0002,-95.29998,0.00112
33.29823,0.00028,-95.29884,0.00114
33.29842,0.00019,-95.29773,0.00111
33.29863,0.00021,-95.29675,0.00098
33.29874,0.00011,-95.29565,0.0011
33.29882,0.00008,-95.29448,0.00117
33.29888,0.00006,-95.29351,0.00097
33.29901,0.00013,-95.29247,0.00104
33.29916,0.00015,-95.2915,0.00097
33.2991,-0.00006,-95.29057,0.00093
33.29912,0.00002,-95.28978,0.00079
33.29915,0.00003,-95.28864,0.00114
33.29918,0.00003,-95.28766,0.00098
33.29917,-0.00001,-95.28662,0.00104
33.29917,0,-95.28566,0.00096
33.29905,-0.00012,-95.28461,0.00105
33.29902,-0.00003,-95.28365,0.00096
33.29893,-0.00009,-95.28255,0.0011
33.29892,-0.000009999999996,-95.28151,0.00104
33.29887,-0.00005,-95.28064,0.00087
33.29886,-0.00001,-95.27967,0.00097
33.29886,0,-95.27886,0.00081
33.29882,-0.00004,-95.27802,0.00084
33.29873,-0.00009,-95.27692,0.0011
33.29868,-0.00005,-95.27606,0.00086
33.29857,-0.00011,-95.27521,0.00085
33.29855,-0.00002,-95.2743,0.00091
33.29846,-0.00009,-95.27331,0.00099
33.29845,-0.000009999999996,-95.27254,0.00077
33.29833,-0.00012,-95.27138,0.00116
33.29817,-0.00016,-95.27054,0.00084
33.29799,-0.00018,-95.26964,0.0009
33.29779,-0.0002,-95.26882,0.00082
33.2977,-0.00009,-95.26811,0.00071
33.29748,-0.00022,-95.26746,0.00065
33.29731,-0.00017,-95.26685,0.00061
33.29708,-0.00023,-95.26613,0.00072
33.29698,-0.0001,-95.26549,0.00064
33.29672,-0.00026,-95.26463,0.00086
33.29661,-0.00011,-95.26379,0.00084
33.29645,-0.00016,-95.26298,0.00081
33.29634,-0.00011,-95.26215,0.00083
33.29633,-0.00001,-95.26131,0.00084
33.29628,-0.00004999999999,-95.26035,0.00096
33.29624,-0.00004000000001,-95.25948,0.00087
33.29616,-0.00008,-95.25848,0.001
33.29605,-0.00011,-95.25775,0.00073
33.2959,-0.00015,-95.25664,0.00111
33.29576,-0.00014,-95.25572,0.00092
33.29563,-0.00013,-95.25483,0.00089
33.29549,-0.00014,-95.25407,0.00076
33.29526,-0.00023,-95.25302,0.00105
33.2951,-0.00016,-95.25203,0.00099
33.29485,-0.00025,-95.25108,0.00095
33.29464,-0.00021,-95.25002,0.00106
33.29443,-0.00021,-95.24905,0.00097
33.2943,-0.00013,-95.24821,0.00084
33.29409,-0.00021,-95.24725,0.00096
33.29384,-0.00025,-95.24609,0.00116
33.2936,-0.00024,-95.24505,0.00104
33.29332,-0.00028,-95.24409,0.00096
33.29291,-0.00041,-95.24308,0.00101
33.29252,-0.00039,-95.24211,0.00097
33.29213,-0.00039,-95.24113,0.00098
33.29176,-0.00037,-95.2403,0.00083
33.29145,-0.00031,-95.23949,0.00081
33.29109,-0.00036,-95.23888,0.00061
33.29075,-0.00034,-95.2382,0.00068
33.2904,-0.00035,-95.2376,0.0006
33.29009,-0.00031,-95.23714,0.00046
33.28985,-0.00024,-95.23676,0.00038
33.28963,-0.00022,-95.23651,0.00025
33.28932,-0.00031,-95.23616,0.00035
33.28911,-0.00021,-95.23588,0.00028
33.28888,-0.00023,-95.23562,0.00026
33.28869,-0.00019,-95.23542,0.0002
33.28848,-0.00021,-95.23518,0.00024
33.28835,-0.00013,-95.235,0.00018
33.2883,-0.00005,-95.23483,0.00017
33.2882,-0.0001,-95.23459,0.00024
33.28801,-0.00019,-95.23435,0.00024
33.28784,-0.00017,-95.23409,0.00026
33.28771,-0.00013,-95.23383,0.00026
33.28758,-0.00013,-95.23351,0.00032
33.28745,-0.00013,-95.23318,0.00033
33.28734,-0.00011,-95.23298,0.0002
33.28727,-0.00007,-95.2327,0.00028
33.2872,-0.00007,-95.23254,0.00016
33.28714,-0.00006,-95.23231,0.00023
33.28698,-0.00016,-95.23218,0.00013
33.28688,-0.0001,-95.23202,0.00016
33.28686,-0.00002,-95.23195,0.00007000000001
33.2869,0.00004000000001,-95.23186,0.00009
33.2869,0,-95.23178,0.00008
33.287,0.0001,-95.23166,0.00012
33.28709,0.00009,-95.23157,0.00009
33.28727,0.00018,-95.2314,0.00017
33.28742,0.00015,-95.23124,0.00016
33.28764,0.00022,-95.23109,0.00015
33.28789,0.00025,-95.2309,0.00019
33.28814,0.00025,-95.23071,0.00019
33.28829,0.00015,-95.23054,0.00017
33.28849,0.0002,-95.23035,0.00019
33.28878,0.00029,-95.23004,0.00031
33.28906,0.00028,-95.22973,0.00031
33.28936,0.0003,-95.22948,0.00025
33.28953,0.00017,-95.22918,0.0003
33.28973,0.0002,-95.2289,0.00028
33.2899,0.00017,-95.22865,0.00025
33.29006,0.00016,-95.22838,0.00027
33.29027,0.00021,-95.2282,0.00018
33.29034,0.00007,-95.22807,0.00013
33.29044,0.0001,-95.228,0.00007000000001
33.2905,0.00006,-95.22799,0.000009999999989
33.29053,0.00003,-95.22798,0.00001
33.29063,0.0001,-95.22801,-0.00003
33.29068,0.00005,-95.22807,-0.00006
33.29079,0.00011,-95.22823,-0.00016
33.29091,0.00012,-95.22829,-0.00006
33.29107,0.00016,-95.22849,-0.0002
33.29125,0.00018,-95.22863,-0.00014
33.29138,0.00013,-95.22884,-0.00021
33.2915,0.00012,-95.22912,-0.00028
33.2917,0.0002,-95.22933,-0.00021
33.29185,0.00015,-95.22958,-0.00025
33.29202,0.00017,-95.22975,-0.00017
33.29226,0.00024,-95.23002,-0.00027
33.29241,0.00015,-95.23024,-0.00022
33.29257,0.00016,-95.23048,-0.00024
33.29286,0.00029,-95.23077,-0.00029
33.29324,0.00038,-95.2311,-0.00033
33.29355,0.00031,-95.2314,-0.0003
33.2939,0.00035,-95.23172,-0.00032
33.29442,0.00052,-95.23209,-0.00037
33.2948,0.00038,-95.23243,-0.00034
33.29524,0.00044,-95.23281,-0.00038
33.29569,0.00045,-95.23311,-0.0003
33.2962,0.00051,-95.23338,-0.00027
33.29672,0.00052,-95.2336,-0.00022
33.29725,0.00053,-95.23387,-0.00027
33.29767,0.00042,-95.23402,-0.00015
33.29841,0.00074,-95.23419,-0.00017
33.29894,0.00053,-95.23432,-0.00013
33.29956,0.00062,-95.23438,-0.00006
33.30014,0.00058,-95.23444,-0.00006
33.30073,0.00059,-95.23445,-0.000009999999989
33.30134,0.00061,-95.23444,0.000009999999989
33.3019,0.00056,-95.23436,0.00008000000001
33.3025,0.0006,-95.23423,0.00013
33.30306,0.00056,-95.23414,0.00009
33.30362,0.00056,-95.23401,0.00013
33.30411,0.00049,-95.23389,0.00012
33.30459,0.00048,-95.2337,0.00019
33.30504,0.00045,-95.23362,0.00008
33.30551,0.00047,-95.23355,0.00007000000001
33.30614,0.00063,-95.23357,-0.00002000000001
33.30667,0.00053,-95.23354,0.00003
33.30728,0.00061,-95.23356,-0.00001999999999
33.30806,0.00078,-95.23357,-0.00001
33.30876,0.0007,-95.23351,0.00006
33.30946,0.0007,-95.23346,0.00005
33.31022,0.00076,-95.23336,0.00009999999999
33.31096,0.00074,-95.2333,0.00006
33.3116,0.00064,-95.23317,0.00013
33.31244,0.00084,-95.23308,0.00009
33.3132,0.00076,-95.23289,0.00019
33.3139,0.0007,-95.23275,0.00014
33.31465,0.00075,-95.23255,0.0002
33.31535,0.0007,-95.23235,0.0002
33.31603,0.00068,-95.23217,0.00018
33.3167,0.00067,-95.23195,0.00022
33.31725,0.00055,-95.23189,0.00005999999999
33.31784,0.00059,-95.23181,0.00008000000001
33.3183,0.00046,-95.23176,0.00005
33.31867,0.00037,-95.23177,-0.00001
33.31912,0.00045,-95.2317,0.00006999999999
33.31941,0.00029,-95.23168,0.00002000000001
33.31973,0.00032,-95.23161,0.00006999999999
33.31992,0.00019,-95.23159,0.00002000000001
33.32012,0.0002,-95.23169,-0.0001
33.32025,0.00013,-95.23177,-0.00008
33.32042,0.00017,-95.23192,-0.00015
33.32057,0.00015,-95.23207,-0.00015
33.32071,0.00014,-95.23232,-0.00025
33.32086,0.00015,-95.23263,-0.00031
33.32114,0.00028,-95.23293,-0.0003
33.32143,0.00029,-95.23322,-0.00029
33.32173,0.0003,-95.23354,-0.00032
33.32207,0.00034,-95.23384,-0.0003
33.32242,0.00035,-95.23408,-0.00024
33.32279,0.00037,-95.23429,-0.00021
33.32332,0.00053,-95.2345,-0.00021
33.32369,0.00037,-95.23471,-0.00021
33.32417,0.00048,-95.23483,-0.00012
33.32468,0.00051,-95.23497,-0.00014
33.32517,0.00049,-95.23504,-0.00006999999999
33.32568,0.00051,-95.2351,-0.00006
33.32615,0.00047,-95.23514,-0.00004
33.32669,0.00054,-95.23518,-0.00004
33.32709,0.0004,-95.23517,0.00001
33.32768,0.00059,-95.23507,0.0001
33.32819,0.00051,-95.23498,0.00009
33.3287,0.00051,-95.23486,0.00012
33.32918,0.00048,-95.23466,0.0002
33.32965,0.00047,-95.23446,0.0002
33.33012,0.00047,-95.2342,0.00026
33.3305,0.00038,-95.23394,0.00026
33.3309,0.0004,-95.2336,0.00034
33.33124,0.00034,-95.23328,0.00032
33.33145,0.00021,-95.23302,0.00026
33.33166,0.00021,-95.23255,0.00047
33.33183,0.00017,-95.23232,0.00023
33.33203,0.0002,-95.23205,0.00027
33.33217,0.00014,-95.2317,0.00035
33.33229,0.00012,-95.23141,0.00029
33.3324,0.00011,-95.23107,0.00034
33.3325,0.0001,-95.23072,0.00035
33.33255,0.00004999999999,-95.23037,0.00035
33.33261,0.00006,-95.22998,0.00039
33.33264,0.00003,-95.22963,0.00035
33.33262,-0.00002,-95.22929,0.00034
33.33263,0.00001,-95.22897,0.00032
33.33263,0,-95.22874,0.00023
33.3327,0.00007,-95.22847,0.00027
33.33268,-0.00002,-95.22826,0.00021
33.33279,0.00011,-95.22817,0.00009
33.33284,0.00004999999999,-95.22803,0.00014
33.33301,0.00017,-95.22792,0.00011
33.33306,0.00005,-95.22771,0.00021
33.33317,0.00011,-95.22755,0.00016
33.33316,-0.00001,-95.2274,0.00015
33.33322,0.00006,-95.22727,0.00013
33.33321,-0.000009999999996,-95.22713,0.00014
33.33327,0.00006,-95.22696,0.00017
33.33326,-0.000009999999996,-95.22677,0.00019
33.33326,0,-95.22658,0.00019
33.33328,0.00002,-95.22639,0.00019
33.33322,-0.00006,-95.22617,0.00022
33.33322,0,-95.226,0.00017
33.33315,-0.00006999999999,-95.22581,0.00019
33.33313,-0.00002000000001,-95.22569,0.00012
33.3331,-0.00003,-95.22554,0.00015
33.33315,0.00005,-95.22542,0.00012
33.33309,-0.00006,-95.22524,0.00018
33.33306,-0.00003,-95.22499,0.00025
33.33296,-0.0001,-95.2248,0.00019
33.33285,-0.00011,-95.22456,0.00024
33.33273,-0.00012,-95.22446,0.0001
33.33272,-0.000009999999996,-95.22432,0.00014
33.33264,-0.00008,-95.22429,0.00003000000001
33.33263,-0.000009999999996,-95.22419,0.0001
33.33259,-0.00004,-95.22421,-0.00002000000001
33.33262,0.00003,-95.22419,0.00002000000001
33.33267,0.00005,-95.22434,-0.00015
33.33269,0.00002,-95.2244,-0.00006
33.33272,0.00003,-95.22459,-0.00019
33.33281,0.00009,-95.22469,-0.00009999999999
33.33292,0.00011,-95.22496,-0.00027
33.33307,0.00015,-95.22523,-0.00027
33.33313,0.00006,-95.22544,-0.00021
33.33318,0.00005,-95.22564,-0.0002
33.33322,0.00004,-95.22585,-0.00021
33.33324,0.00002000000001,-95.22599,-0.00014
33.33325,0.000009999999996,-95.22623,-0.00024
33.33324,-0.000009999999996,-95.22634,-0.00011
33.33319,-0.00005,-95.2265,-0.00016
33.33323,0.00004,-95.2267,-0.0002
33.33332,0.00009,-95.22696,-0.00026
33.33342,0.0001,-95.2272,-0.00024
33.33346,0.00004000000001,-95.22744,-0.00024
